postal code,place name,admin code1,admin name2,admin code2,latitude,longitude,accuracy
47940,Darlington,IN,Montgomery,107,40.1118,-86.7645,4
47954,Ladoga,IN,Montgomery,107,39.9132,-86.8031,4
47955,Linden,IN,Montgomery,107,40.1833,-86.8905,4
47965,New Market,IN,Montgomery,107,39.9524,-86.9206,4
47967,New Richmond,IN,Montgomery,107,40.1812,-86.9789,4
47968,New Ross,IN,Montgomery,107,39.9883,-86.7528,4
47989,Waveland,IN,Montgomery,107,39.902,-87.0178,4
47990,Waynetown,IN,Montgomery,107,40.0858,-87.0512,4
47994,Wingate,IN,Montgomery,107,40.1666,-87.0664,4
46111,Brooklyn,IN,Morgan,109,39.5396,-86.3701,4
46125,Eminence,IN,Morgan,109,39.5214,-86.6414,4
46151,Martinsville,IN,Morgan,109,39.4776,-86.4668,4
46157,Monrovia,IN,Morgan,109,39.5714,-86.4894,4
46158,Mooresville,IN,Morgan,109,39.5915,-86.3642,4
46166,Paragon,IN,Morgan,109,39.4042,-86.5779,4
46349,Lake Village,IN,Newton,111,41.1387,-87.4454,4
46372,Roselawn,IN,Newton,111,41.1434,-87.322,4
46379,Sumava Resorts,IN,Newton,111,41.1671,-87.4335,4
46381,Thayer,IN,Newton,111,41.1711,-87.3313,4
47922,Brook,IN,Newton,111,40.8655,-87.3527,4
47948,Goodland,IN,Newton,111,40.7669,-87.2999,4
47951,Kentland,IN,Newton,111,40.7877,-87.4471,4
47963,Morocco,IN,Newton,111,40.9645,-87.4187,4
47964,Mount Ayr,IN,Newton,111,40.9521,-87.2986,4
46701,Albion,IN,Noble,113,41.3482,-85.4142,4
46710,Avilla,IN,Noble,113,41.3689,-85.2414,4
46732,Cromwell,IN,Noble,113,41.3751,-85.6031,4
46755,Kendallville,IN,Noble,113,41.4482,-85.2609,4
46760,Kimmell,IN,Noble,113,41.3953,-85.5483,4
46763,Laotto,IN,Noble,113,41.2991,-85.1901,4
46767,Ligonier,IN,Noble,113,41.4662,-85.5927,4
46784,Rome City,IN,Noble,113,41.4849,-85.3743,4
46794,Wawaka,IN,Noble,113,41.457,-85.4822,4
46796,Wolflake,IN,Noble,113,41.3361,-85.5002,4
47040,Rising Sun,IN,Ohio,115,38.9567,-84.8807,4
47432,French Lick,IN,Orange,117,38.5324,-86.6196,4
47452,Orleans,IN,Orange,117,38.6535,-86.4532,4
47454,Paoli,IN,Orange,117,38.5507,-86.449,4
47469,West Baden Springs,IN,Orange,117,38.6208,-86.5899,4
47427,Coal City,IN,Owen,119,39.2303,-87.0458,4
47431,Freedom,IN,Owen,119,39.2151,-86.85,4
47433,Gosport,IN,Owen,119,39.345,-86.6583,4
47455,Patricksburg,IN,Owen,119,39.3165,-86.9562,4
47456,Quincy,IN,Owen,119,39.4429,-86.6696,4
47460,Spencer,IN,Owen,119,39.2891,-86.7789,4
